ht_id,gr_no,formclass_id,dating_from,dating_to,start_date,end_date,centroid
27844,G0280.100,1084,Siptah Achenre,Siptah Achenre,-1197.0,-1193.0,-1195.0
27850,G0280.100,1084,Siptah Achenre,Siptah Achenre,-1197.0,-1193.0,-1195.0
33126,G0280.100,1084,Siptah Achenre,Siptah Achenre,-1197.0,-1193.0,-1195.0
24916,G0280.100,1084,Siptah Achenre,Tausret Satre-Meritamun,-1197.0,-1191.0,-1194.0
24917,G0280.100,1084,Siptah Achenre,Tausret Satre-Meritamun,-1197.0,-1191.0,-1194.0
27735,G0280.100,1084,Siptah Achenre,Tausret Satre-Meritamun,-1197.0,-1191.0,-1194.0
27736,G0280.100,1084,Siptah Achenre,Tausret Satre-Meritamun,-1197.0,-1191.0,-1194.0
32342,G0280.100,1084,Siptah Achenre,Tausret Satre-Meritamun,-1197.0,-1191.0,-1194.0
32347,G0280.100,1084,Siptah Achenre,Tausret Satre-Meritamun,-1197.0,-1191.0,-1194.0
43634,G0280.100,1084,Sethnacht Userchaure,Sethnacht Userchaure,-1190.0,-1188.0,-1189.0
43635,G0280.100,1084,Sethnacht Userchaure,Sethnacht Userchaure,-1190.0,-1188.0,-1189.0
43636,G0280.100,1084,Sethnacht Userchaure,Sethnacht Userchaure,-1190.0,-1188.0,-1189.0
45209,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45296,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45328,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45386,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45387,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45443,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45444,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45445,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45446,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45485,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45500,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46454,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46511,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46512,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46549,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46635,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46636,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46637,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46720,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
46837,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47011,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47059,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47060,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47082,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47464,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47465,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47471,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47520,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47528,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47587,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47588,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47589,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47730,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47742,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47865,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47866,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47913,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47914,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47931,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47956,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47966,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47985,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48017,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48055,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48295,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48296,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48297,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48317,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48333,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48368,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48500,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48535,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48536,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48561,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48596,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48613,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48614,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48615,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48616,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48635,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48655,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48656,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48772,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48777,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48844,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48885,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48886,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48909,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48910,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48940,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48957,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49001,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49031,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49032,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49288,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49409,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49428,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49479,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49480,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49610,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49667,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49891,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49967,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
49968,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50207,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50208,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50209,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50210,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50361,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50362,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50363,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50364,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50365,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50366,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50367,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50517,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50549,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50645,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50646,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50732,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50733,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50837,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50850,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50864,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50875,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50902,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50927,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50973,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50974,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
52066,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
52067,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
52140,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
52174,G0280.050,1083,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
33509,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
33553,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
33698,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
33835,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45052,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
45053,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
47012,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48420,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48597,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
50805,G0280.100,1084,19. Dynastie,20. Dynastie,-1292.0,-1077.0,-1184.5
48195,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
48243,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
48244,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51674,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51676,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51680,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51681,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51682,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51683,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51685,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51686,G0280.050,1083,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
14653,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
15008,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
16913,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
16914,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
17074,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
23171,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
23218,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29447,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29633,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29634,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29648,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32115,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32116,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32117,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32118,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32119,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32121,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32122,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32123,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32124,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32125,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32194,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32195,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32196,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32197,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32198,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33172,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33205,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36237,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36238,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36344,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36345,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36346,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36347,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36348,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36434,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36435,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36436,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36476,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36477,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36478,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36646,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36688,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
36689,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
37624,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
37669,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51675,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51678,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51679,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51684,G0280.100,1084,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9026,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9087,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9118,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9119,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9121,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9159,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9160,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
9161,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
14595,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
14596,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
14597,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
14598,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
14654,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
15005,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
15007,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
23169,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
23170,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29022,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29023,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29024,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29025,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29293,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29395,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29429,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29506,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29507,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29775,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29823,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29898,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29899,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29900,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29901,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
29902,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
31373,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32786,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32787,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
32788,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33065,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33066,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33067,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33068,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33069,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33070,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33171,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
33206,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
48196,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
51677,G0280.150,1085,Ramses III. Usermaatre-Meriamun,Ramses III. Usermaatre-Meriamun,-1187.0,-1157.0,-1172.0
15308,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
15309,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
16986,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
23250,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
