"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57028"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57029"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57036"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57039"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57055"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57056"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57283"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 207"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Assiut, Gebel Assiut al-gharbi, N13.1 TS39"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 223"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 203"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12632Kairo, Institut Français d’Archéologie Orientale, 226"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57025"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57044"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57153"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12629"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57204"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12627"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57072"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57007"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10663"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10633"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 222"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, SA 12753"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 209"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, SA 357"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun – Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 57479"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun – Neues Reich, 20. Dynastie, Ramses VII. Usermaatre-Meriamun-Setepenre","London, British Museum, EA 66412"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun – Neues Reich, 20. Dynastie, Ramses V. Usermaatre-Secheperenre","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10842"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 94"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 794"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 107"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14286"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 402"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, DeM 578"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12625"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14666"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 215"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Straßburg, Bibliothèque nationale et universitaire de Strasbourg, H. hier. 5"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Ägyptisches Museum, CG 25726London, British Museum, EA 50722"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Straßburg, Bibliothèque nationale et universitaire de Strasbourg, H. hier. 42"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12626Kairo, Institut Français d’Archéologie Orientale, 211"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 214"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Straßburg, Bibliothèque nationale et universitaire de Strasbourg, H. hier. 82"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, SA 2533Kairo, Institut Français d’Archéologie Orientale, SA 341Kairo, Institut Français d’Archéologie Orientale, SA 4295 (?)Kairo, Institut Français d’Archéologie Orientale, SA 6226"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12628Berlin, Ägyptisches Museum und Papyrussammlung, P. 12641"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14657"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun – Neues Reich, 20. Dynastie, Ramses V. Usermaatre-Secheperenre","Kairo, Institut Français d’Archéologie Orientale, 895"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 217"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 893"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Turin, Museo Egizio, CGT 57006"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12384"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Turin, Museo Egizio, CGT 57393"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14302"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 12651Kairo, Institut Français d’Archéologie Orientale, 210Wien, Papyrusmuseum, Österreichische Nationalbibliothek, Hier. 4"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 337"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Kairo, Institut Français d’Archéologie Orientale, 1884"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 9897"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14156"
"Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun – Neues Reich, 20. Dynastie, Ramses VI. Nebmaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 707"
"Neues Reich, 20. Dynastie, Ramses VI. Nebmaatre-Meriamun","London, British Museum, EA 50730London, British Museum, EA 50745"
"Neues Reich, 20. Dynastie, Ramses IX. Neferkare-Setepenre","Kairo, Institut Français d’Archéologie Orientale, ODM 571"
"Neues Reich, 20. Dynastie, Ramses IX. Neferkare-Setepenre","Kairo, Ägyptisches Museum, CG 25649London, British Museum, EA 5672"
"Neues Reich, 20. Dynastie, Ramses IX. Neferkare-Setepenre","London, British Museum, EA 10221"
"Neues Reich, 20. Dynastie, Ramses IX. Neferkare-Setepenre","New York City, Pierpont Morgan Library, Amh. Egy. Pap. 6"
"Neues Reich, 20. Dynastie, Ramses IX. Neferkare-Setepenre – Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Kairo, Institut Français d’Archéologie Orientale, DeM 10339 recto"
"Neues Reich, 20. Dynastie, Ramses IX. Neferkare-Setepenre","London, British Museum, EA 10053"
"Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Turin, Museo Egizio, CGT 10101 a"
"Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Assiut, Gebel Assiut al-gharbi, N13.1 TO1"
"Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10494"
"Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Kairo, Institut Français d’Archéologie Orientale, SA 6154"
"Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Leiden, Rijksmuseum van Oudheden, AMS 38 b"
"Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Paris, Bibliothèque Nationale de France, 196 II"
"Neues Reich, 20. Dynastie, Ramses XI. Menmaatre-Setepenptah","Turin, Museo Egizio, Cat. 1975"
Dritte Zwischenzeit,"London, British Museum, EA 10203"
Dritte Zwischenzeit,"London, British Museum, EA 10312"
"Dritte Zwischenzeit, 21. Dynastie – Dritte Zwischenzeit, 22.–23. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3013 A-B"
"Dritte Zwischenzeit, 21. Dynastie – Dritte Zwischenzeit, 22.–23. Dynastie","Kairo, Ägyptisches Museum, CG 58035"
"Dritte Zwischenzeit, 21. Dynastie","Kairo, Ägyptisches Museum, JdE 95838"
"Dritte Zwischenzeit, 21. Dynastie","Turin, Museo Egizio, CGT 53001"
"Dritte Zwischenzeit, 21. Dynastie","Turin, Museo Egizio, CGT 53007"
"Dritte Zwischenzeit, 21. Dynastie, Herihor (HPA)","Kairo, Ägyptisches Museum, CG 61019"
"Dritte Zwischenzeit, 21. Dynastie, Herihor (HPA)","Kairo, Ägyptisches Museum, CG 61020"
"Dritte Zwischenzeit, 21. Dynastie, Psusennes I. Aacheperre-Setepenamun","London, British Museum, EA 10490"
"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA)","Kairo, Ägyptisches Museum,"
"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA)","Kairo, Ägyptisches Museum,"
"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA)","Kairo, Ägyptisches Museum,"
"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA)","Kairo, Ägyptisches Museum,"
"Dritte Zwischenzeit, 21. Dynastie, Mencheperre (HPA)","Kairo, Ägyptisches Museum,"
"Dritte Zwischenzeit, 21. Dynastie, Siamun Netjerycheperre-Setepenamun","Kairo, Ägyptisches Museum, JdE 26230"
"Dritte Zwischenzeit, 21. Dynastie, Siamun Netjerycheperre-Setepenamun","Kairo, Ägyptisches Museum, CG 58032"
"Dritte Zwischenzeit, 21. Dynastie, Siamun Netjerycheperre-Setepenamun","Paris, Musée du Louvre, E 6858"
"Dritte Zwischenzeit, 21. Dynastie, Siamun Netjerycheperre-Setepenamun","Deir el-Bahari, Tempelareal, TT 320"
"Dritte Zwischenzeit, 21. Dynastie, Siamun Netjerycheperre-Setepenamun","Kairo, Ägyptisches Museum, CG 61019"
"Dritte Zwischenzeit, 21. Dynastie, Siamun Netjerycheperre-Setepenamun","Kairo, Ägyptisches Museum, CG 61020"
"Dritte Zwischenzeit, 21. Dynastie, Siamun Netjerycheperre-Setepenamun","Kairo, Ägyptisches Museum, CG 61018"
"Dritte Zwischenzeit, 21. Dynastie, Psusennes II. Titcheperure","London, British Museum, EA 10554"
"Dritte Zwischenzeit, 22.–23. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055"
"Dritte Zwischenzeit, 22.–23. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3014Berlin, Ägyptisches Museum und Papyrussammlung, P. 3053"
"Dritte Zwischenzeit, 22.–23. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3048 ro"
"Dritte Zwischenzeit, 22.–23. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3049"
"Dritte Zwischenzeit, 22.–23. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056"
"Dritte Zwischenzeit, 22.–23. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3050"
"Spätzeit, 26. Dynastie","Köln, Seminar für Ägyptologie der Universität zu Köln, Aeg. 10207"
"Spätzeit, 26. Dynastie","Chicago, Institute for the Study of Ancient Cultures Museum, 5739"
"Spätzeit, 26. Dynastie","Albany (NY), Albany Institute of History & Art, 1900.3.1Kairo, Ägyptisches Museum, JdE 95649Kairo, Ägyptisches Museum, JdE 95714Marseille, Musée d'Archéologie Mediterranéenne, 291Marseille, Musée d'Archéologie Mediterranéenne, 91 / 2 / 1"
"Spätzeit, 26. Dynastie, Psammetich I. Wahibre","Ann Arbor (MI), University of Michigan, Kelsey Museum of Ancient and Mediaeval Archaeology, 81.4.25Florenz, Museo Egizio, 11912 a-bNew York City, Metropolitan Museum of Art, 25.3.212 a-gProvidence (RI), John Hay Library, 18077Toronto, Royal Ontario Museum, 910.85.222 [b]"
"Spätzeit, 26. Dynastie, Apries Haaibre","Paris, Musée du Louvre, N 815"
"Spätzeit, 26. Dynastie, Amasis Chenemibre","Abusir, Pyramidenkomplex des Sahure, Möller [o. Nr.]"
"Spätzeit, 27. Dynastie, Dareios I. Setutre","Manchester, John Rylands Library, Dem. 9"
"Spätzeit, 27. Dynastie, Dareios I. Setutre","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3110"
Griechisch-römische Zeit,"London, British Museum, EA 10672"
"Griechisch-römische Zeit, Argeaden („Makedonierzeit“), Alexander der Große – Griechisch-römische Zeit, Ptolemäerzeit","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3057"
"Griechisch-römische Zeit, Argeaden („Makedonierzeit“) – Griechisch-römische Zeit, Ptolemäerzeit","Berlin, Ägyptisches Museum und Papyrussammlung, P. 23256"
"Griechisch-römische Zeit, Argeaden („Makedonierzeit“), Alexander IV.","London, British Museum, EA 10252"
"Griechisch-römische Zeit, Argeaden („Makedonierzeit“), Alexander IV.","London, British Museum, EA 10188 [palimpsest new]"
"Griechisch-römische Zeit, Ptolemäerzeit","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073London, British Museum, EA 10265London, British Museum, EA 10266New York City, Pierpont Morgan Library, Amherst 41"
"Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios II. Philadelphos","London, British Museum, EA 10045London, British Museum, EA 10322Manchester, John Rylands Library, Hieratic papyrus 4Oxford, Bodleian Library, MS. Egypt. a. 1 (P)Oxford, Bodleian Library, MS. Egypt. b. 2 (P)Wien, Kunsthistorisches Museum, ÄOS 3856Wien, Kunsthistorisches Museum, ÄOS 3857Wien, Kunsthistorisches Museum, ÄOS 3858Wien, Kunsthistorisches Museum, ÄOS 3862Wien, Kunsthistorisches Museum, ÄOS 3864Wien, Kunsthistorisches Museum, ÄOS 3866Wien, Kunsthistorisches Museum, ÄOS 3867Wien, Kunsthistorisches Museum, ÄOS 3868Wien, Kunsthistorisches Museum, ÄOS 3869Zagreb, Archäologisches Museum in Zagreb, 886"
"Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios VI. Philometor – Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios IX. Soter II. (1. Regierungszeit in Ägypten)","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3008"
"Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135"
"Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus","Berlin, Ägyptisches Museum und Papyrussammlung, P. 13242 Ro"
"Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus","Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314"
"Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus","Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313"
"Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Nero","Leiden, Rijksmuseum van Oudheden, L.I.2"
"Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius","Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809Berlin, Ägyptisches Museum und Papyrussammlung, P. 7810Paris, Musée du Louvre, AF 11112"
"Griechisch-römische Zeit, Antoninische Dynastie, Hadrian","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E"
